example_id,question,reference_answers,baseline_answer,por_candidate,por_candidates_json,por_primary_candidate,por_sample_count,por_mode,threshold,threshold_label,threshold_value,drift,coherence,instability_score,semantic_agreement_score,semantic_agreement_risk,self_check_label,self_check_risk,risk_v2,decision_v2,contradiction_label,contradiction_risk,risk_v2_1,decision_v2_1,self_check_no_penalty,self_check_no_override_applied,risk_v2_2,decision_v2_2,effective_decision,por_decision,final_output,correctness_label,silence_flag,false_silence_flag,accepted_error_flag,error
q083,What is the full name of UNESCO?,"[""United Nations Educational, Scientific and Cultural Organization""]","UNESCO stands for ""United Nations Educational, Scientific and Cultural Organization."" Its full name is United Nations Educational, Scientific and Cultural Organization (UNESCO).","UNESCO stands for ""United Nations Educational, Scientific and Cultural Organization."" Its full name is United Nations Educational, Scientific and Cultural Organization (UNESCO).","[""UNESCO stands for \""United Nations Educational, Scientific and Cultural Organization.\"" Its full name is United Nations Educational, Scientific and Cultural Organization (UNESCO)."", ""UNESCO stands for \""United Nations Educational, Scientific and Cultural Organization.\"" The full name of UNESCO is United Nations Educational, Scientific and Cultural Organization."", ""UNESCO stands for \""United Nations Educational, Scientific and Cultural Organization.\"" Its full name is United Nations Educational, Scientific and Cultural Organization.""]","UNESCO stands for ""United Nations Educational, Scientific and Cultural Organization."" Its full name is United Nations Educational, Scientific and Cultural Organization (UNESCO).",3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.05552611641453398,0.251259453814803,0.4021333312998655,0.9393939393939394,0.06060606060606055,YES,0.0,,,NO_CONTRADICTION,0.0,0.13276121151117176,PROCEED,,,,,PROCEED,PROCEED,"UNESCO stands for ""United Nations Educational, Scientific and Cultural Organization."" Its full name is United Nations Educational, Scientific and Cultural Organization (UNESCO).",correct,False,False,False,
q084,Which river flows through both Vienna and Budapest?,"[""Danube"", ""the Danube""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","[""The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,"The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",correct,False,False,False,
q084,Which river flows through both Vienna and Budapest?,"[""Danube"", ""the Danube""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","[""The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine."", ""The Danube River flows through both Vienna and Budapest. It is the longest river in Europe, spanning across Austria, Hungary, Slovakia, Czech Republic, Romania, and Hungary."", ""The Danube River flows through both Vienna and Budapest.""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.2241113464883343,0.44074127735352675,0.3916850345674038,0.3800135226504395,0.6199864773495605,YES,0.0,,,NO_CONTRADICTION,0.0,0.24150280584013323,PROCEED,,,,,PROCEED,SILENCE,"The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",correct,False,False,False,
q084,Which river flows through both Vienna and Budapest?,"[""Danube"", ""the Danube""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","[""The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine."", ""The Danube River flows through both Vienna and Budapest. It is the longest river in Europe, spanning across Austria, Hungary, Slovakia, Czech Republic, Romania, and Hungary."", ""The Danube River flows through both Vienna and Budapest.""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.2241113464883343,0.44074127735352675,0.3916850345674038,0.3800135226504395,0.6199864773495605,YES,0.0,,,NO_CONTRADICTION,0.0,0.24150280584013323,PROCEED,,,,,PROCEED,SILENCE,"The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",correct,False,False,False,
q084,Which river flows through both Vienna and Budapest?,"[""Danube"", ""the Danube""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","[""The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine."", ""The Danube River flows through both Vienna and Budapest. It is the longest river in Europe, spanning across Austria, Hungary, Slovakia, Czech Republic, Romania, and Hungary."", ""The Danube River flows through both Vienna and Budapest.""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.2241113464883343,0.44074127735352675,0.3916850345674038,0.3800135226504395,0.6199864773495605,YES,0.0,,,NO_CONTRADICTION,0.0,0.24150280584013323,PROCEED,,,,,PROCEED,PROCEED,"The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",correct,False,False,False,
q084,Which river flows through both Vienna and Budapest?,"[""Danube"", ""the Danube""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.","[""The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine."", ""The Danube River flows through both Vienna and Budapest. It is the longest river in Europe, spanning across Austria, Hungary, Slovakia, Czech Republic, Romania, and Hungary."", ""The Danube River flows through both Vienna and Budapest.""]","The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.2241113464883343,0.44074127735352675,0.3916850345674038,0.3800135226504395,0.6199864773495605,YES,0.0,,,NO_CONTRADICTION,0.0,0.24150280584013323,PROCEED,,,,,PROCEED,PROCEED,"The Danube River flows through both Vienna and Budapest. It is the longest river in Central Europe and connects the European countries of Austria, Hungary, Slovakia, Slovenia, Croatia, Serbia, Montenegro, Bosnia and Herzegovina, Romania, Bulgaria, and Ukraine.",correct,False,False,False,
q085,What is the largest ocean on Earth?,"[""Pacific Ocean"", ""the Pacific Ocean""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","[""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,"The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",correct,False,False,False,
q085,What is the largest ocean on Earth?,"[""Pacific Ocean"", ""the Pacific Ocean""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","[""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles)."", ""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles)."", ""The largest ocean on Earth by area is the Pacific Ocean, which covers approximately 51% of the world's surface area.""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.08299348672096196,0.6615814157039656,0.2107060355084982,0.6470588235294118,0.3529411764705882,YES,0.0,,,NO_CONTRADICTION,0.0,0.1338000459466671,PROCEED,,,,,PROCEED,PROCEED,"The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",correct,False,False,False,
q085,What is the largest ocean on Earth?,"[""Pacific Ocean"", ""the Pacific Ocean""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","[""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles)."", ""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles)."", ""The largest ocean on Earth by area is the Pacific Ocean, which covers approximately 51% of the world's surface area.""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.08299348672096196,0.6615814157039656,0.2107060355084982,0.6470588235294118,0.3529411764705882,YES,0.0,,,NO_CONTRADICTION,0.0,0.1338000459466671,PROCEED,,,,,PROCEED,PROCEED,"The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",correct,False,False,False,
q085,What is the largest ocean on Earth?,"[""Pacific Ocean"", ""the Pacific Ocean""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","[""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles)."", ""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles)."", ""The largest ocean on Earth by area is the Pacific Ocean, which covers approximately 51% of the world's surface area.""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.08299348672096196,0.6615814157039656,0.2107060355084982,0.6470588235294118,0.3529411764705882,YES,0.0,,,NO_CONTRADICTION,0.0,0.1338000459466671,PROCEED,,,,,PROCEED,PROCEED,"The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",correct,False,False,False,
q085,What is the largest ocean on Earth?,"[""Pacific Ocean"", ""the Pacific Ocean""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).","[""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles)."", ""The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles)."", ""The largest ocean on Earth by area is the Pacific Ocean, which covers approximately 51% of the world's surface area.""]","The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.08299348672096196,0.6615814157039656,0.2107060355084982,0.6470588235294118,0.3529411764705882,YES,0.0,,,NO_CONTRADICTION,0.0,0.1338000459466671,PROCEED,,,,,PROCEED,PROCEED,"The largest ocean on Earth is the Pacific Ocean, which covers an area of approximately 147 million square kilometers (56 million square miles).",correct,False,False,False,
q086,Which mountain range contains Mount Everest?,"[""Himalayas"", ""the Himalayas""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","[""Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,"Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",wrong,False,False,True,
q086,Which mountain range contains Mount Everest?,"[""Himalayas"", ""the Himalayas""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","[""Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range."", ""Mount Everest is located within the Himalayan mountain range. This range extends from Nepal in the north to Tibet in the south, covering approximately 8,000 kilometers (4,932 miles) of land."", ""Mount Everest is located in the Himalayas, which are part of the larger range known as the Himalayan mountain range. This mountain range stretches across Asia from Tibet to Pakistan. The Himalayas form a continuous chain of mountains that extends northward into China and southward into Nepal and Bhutan.""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.3103930113878537,0.3333333333333334,0.4885298390272601,0.2665272799681402,0.7334727200318598,YES,0.0,,,NO_CONTRADICTION,0.0,0.29325349571455,PROCEED,,,,,PROCEED,SILENCE,"Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",wrong,False,False,True,
q086,Which mountain range contains Mount Everest?,"[""Himalayas"", ""the Himalayas""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","[""Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range."", ""Mount Everest is located within the Himalayan mountain range. This range extends from Nepal in the north to Tibet in the south, covering approximately 8,000 kilometers (4,932 miles) of land."", ""Mount Everest is located in the Himalayas, which are part of the larger range known as the Himalayan mountain range. This mountain range stretches across Asia from Tibet to Pakistan. The Himalayas form a continuous chain of mountains that extends northward into China and southward into Nepal and Bhutan.""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.3103930113878537,0.3333333333333334,0.4885298390272601,0.2665272799681402,0.7334727200318598,YES,0.0,,,NO_CONTRADICTION,0.0,0.29325349571455,PROCEED,,,,,PROCEED,SILENCE,"Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",wrong,False,False,True,
q086,Which mountain range contains Mount Everest?,"[""Himalayas"", ""the Himalayas""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","[""Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range."", ""Mount Everest is located within the Himalayan mountain range. This range extends from Nepal in the north to Tibet in the south, covering approximately 8,000 kilometers (4,932 miles) of land."", ""Mount Everest is located in the Himalayas, which are part of the larger range known as the Himalayan mountain range. This mountain range stretches across Asia from Tibet to Pakistan. The Himalayas form a continuous chain of mountains that extends northward into China and southward into Nepal and Bhutan.""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.3103930113878537,0.3333333333333334,0.4885298390272601,0.2665272799681402,0.7334727200318598,YES,0.0,,,NO_CONTRADICTION,0.0,0.29325349571455,PROCEED,,,,,PROCEED,SILENCE,"Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",wrong,False,False,True,
q086,Which mountain range contains Mount Everest?,"[""Himalayas"", ""the Himalayas""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.","[""Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range."", ""Mount Everest is located within the Himalayan mountain range. This range extends from Nepal in the north to Tibet in the south, covering approximately 8,000 kilometers (4,932 miles) of land."", ""Mount Everest is located in the Himalayas, which are part of the larger range known as the Himalayan mountain range. This mountain range stretches across Asia from Tibet to Pakistan. The Himalayas form a continuous chain of mountains that extends northward into China and southward into Nepal and Bhutan.""]","Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.3103930113878537,0.3333333333333334,0.4885298390272601,0.2665272799681402,0.7334727200318598,YES,0.0,,,NO_CONTRADICTION,0.0,0.29325349571455,PROCEED,,,,,PROCEED,SILENCE,"Mount Everest is located on the border between Nepal and China, forming part of the Himalayan mountain range.",wrong,False,False,True,
q087,What is the official language of Brazil?,"[""Portuguese""]",The official language of Brazil is Portuguese.,The official language of Brazil is Portuguese.,"[""The official language of Brazil is Portuguese.""]",The official language of Brazil is Portuguese.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The official language of Brazil is Portuguese.,correct,False,False,False,
q087,What is the official language of Brazil?,"[""Portuguese""]",The official language of Brazil is Portuguese.,The official language of Brazil is Portuguese.,"[""The official language of Brazil is Portuguese."", ""The official language of Brazil is Portuguese."", ""The official language of Brazil is Portuguese.""]",The official language of Brazil is Portuguese.,3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.0,0.7142857142857142,0.1428571428571429,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.04285714285714287,PROCEED,,,,,PROCEED,PROCEED,The official language of Brazil is Portuguese.,correct,False,False,False,
q087,What is the official language of Brazil?,"[""Portuguese""]",The official language of Brazil is Portuguese.,The official language of Brazil is Portuguese.,"[""The official language of Brazil is Portuguese."", ""The official language of Brazil is Portuguese."", ""The official language of Brazil is Portuguese.""]",The official language of Brazil is Portuguese.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.0,0.7142857142857142,0.1428571428571429,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.04285714285714287,PROCEED,,,,,PROCEED,PROCEED,The official language of Brazil is Portuguese.,correct,False,False,False,
q087,What is the official language of Brazil?,"[""Portuguese""]",The official language of Brazil is Portuguese.,The official language of Brazil is Portuguese.,"[""The official language of Brazil is Portuguese."", ""The official language of Brazil is Portuguese."", ""The official language of Brazil is Portuguese.""]",The official language of Brazil is Portuguese.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.0,0.7142857142857142,0.1428571428571429,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.04285714285714287,PROCEED,,,,,PROCEED,PROCEED,The official language of Brazil is Portuguese.,correct,False,False,False,
q087,What is the official language of Brazil?,"[""Portuguese""]",The official language of Brazil is Portuguese.,The official language of Brazil is Portuguese.,"[""The official language of Brazil is Portuguese."", ""The official language of Brazil is Portuguese."", ""The official language of Brazil is Portuguese.""]",The official language of Brazil is Portuguese.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.0,0.7142857142857142,0.1428571428571429,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.04285714285714287,PROCEED,,,,,PROCEED,PROCEED,The official language of Brazil is Portuguese.,correct,False,False,False,
q088,What is the smallest prime number?,"[""2"", ""two""]",The smallest prime number is 2.,The smallest prime number is 2.,"[""The smallest prime number is 2.""]",The smallest prime number is 2.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The smallest prime number is 2.,correct,False,False,False,
q088,What is the smallest prime number?,"[""2"", ""two""]",The smallest prime number is 2.,The smallest prime number is 2.,"[""The smallest prime number is 2."", ""The smallest prime number is 2."", ""The smallest prime number is 2.""]",The smallest prime number is 2.,3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.0,0.6666666666666669,0.16666666666666657,1.0,0.0,NO,1.0,,,NO_CONTRADICTION,0.0,0.24999999999999997,PROCEED,,,,,PROCEED,PROCEED,The smallest prime number is 2.,correct,False,False,False,
q088,What is the smallest prime number?,"[""2"", ""two""]",The smallest prime number is 2.,The smallest prime number is 2.,"[""The smallest prime number is 2."", ""The smallest prime number is 2."", ""The smallest prime number is 2.""]",The smallest prime number is 2.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.0,0.6666666666666669,0.16666666666666657,1.0,0.0,NO,1.0,,,NO_CONTRADICTION,0.0,0.24999999999999997,PROCEED,,,,,PROCEED,PROCEED,The smallest prime number is 2.,correct,False,False,False,
q088,What is the smallest prime number?,"[""2"", ""two""]",The smallest prime number is 2.,The smallest prime number is 2.,"[""The smallest prime number is 2."", ""The smallest prime number is 2."", ""The smallest prime number is 2.""]",The smallest prime number is 2.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.0,0.6666666666666669,0.16666666666666657,1.0,0.0,NO,1.0,,,NO_CONTRADICTION,0.0,0.24999999999999997,PROCEED,,,,,PROCEED,PROCEED,The smallest prime number is 2.,correct,False,False,False,
q088,What is the smallest prime number?,"[""2"", ""two""]",The smallest prime number is 2.,The smallest prime number is 2.,"[""The smallest prime number is 2."", ""The smallest prime number is 2."", ""The smallest prime number is 2.""]",The smallest prime number is 2.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.0,0.6666666666666669,0.16666666666666657,1.0,0.0,NO,1.0,,,NO_CONTRADICTION,0.0,0.24999999999999997,PROCEED,,,,,PROCEED,PROCEED,The smallest prime number is 2.,correct,False,False,False,
q089,How many zeros are in one million written in digits?,"[""6"", ""six""]","One million is written as 100,000 in digits.","One million is written as 100,000 in digits.","[""One million is written as 100,000 in digits.""]","One million is written as 100,000 in digits.",1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,"One million is written as 100,000 in digits.",wrong,False,False,True,
q089,How many zeros are in one million written in digits?,"[""6"", ""six""]","One million is written as 100,000 in digits.","One million is written as 100,000 in digits.","[""One million is written as 100,000 in digits."", ""One million is 1,000,000 digits long."", ""One million is written as 1,000,000 in digits.""]","One million is written as 100,000 in digits.",3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.3372749201053785,0.50709255283711,0.4150911836341343,0.6428571428571429,0.3571428571428571,NO,1.0,,,NO_CONTRADICTION,0.0,0.39595592651881173,SILENCE,,,,,SILENCE,SILENCE,,wrong,True,False,False,
q089,How many zeros are in one million written in digits?,"[""6"", ""six""]","One million is written as 100,000 in digits.","One million is written as 100,000 in digits.","[""One million is written as 100,000 in digits."", ""One million is 1,000,000 digits long."", ""One million is written as 1,000,000 in digits.""]","One million is written as 100,000 in digits.",3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.3372749201053785,0.50709255283711,0.4150911836341343,0.6428571428571429,0.3571428571428571,NO,1.0,,,NO_CONTRADICTION,0.0,0.39595592651881173,SILENCE,,,,,SILENCE,SILENCE,,wrong,True,False,False,
q089,How many zeros are in one million written in digits?,"[""6"", ""six""]","One million is written as 100,000 in digits.","One million is written as 100,000 in digits.","[""One million is written as 100,000 in digits."", ""One million is 1,000,000 digits long."", ""One million is written as 1,000,000 in digits.""]","One million is written as 100,000 in digits.",3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.3372749201053785,0.50709255283711,0.4150911836341343,0.6428571428571429,0.3571428571428571,NO,1.0,,,NO_CONTRADICTION,0.0,0.39595592651881173,PROCEED,,,,,PROCEED,PROCEED,"One million is written as 100,000 in digits.",wrong,False,False,True,
q089,How many zeros are in one million written in digits?,"[""6"", ""six""]","One million is written as 100,000 in digits.","One million is written as 100,000 in digits.","[""One million is written as 100,000 in digits."", ""One million is 1,000,000 digits long."", ""One million is written as 1,000,000 in digits.""]","One million is written as 100,000 in digits.",3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.3372749201053785,0.50709255283711,0.4150911836341343,0.6428571428571429,0.3571428571428571,NO,1.0,,,NO_CONTRADICTION,0.0,0.39595592651881173,PROCEED,,,,,PROCEED,PROCEED,"One million is written as 100,000 in digits.",wrong,False,False,True,
q090,How many centimeters are in one meter?,"[""100"", ""one hundred""]",One meter is equal to 100 centimeters.,One meter is equal to 100 centimeters.,"[""One meter is equal to 100 centimeters.""]",One meter is equal to 100 centimeters.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,One meter is equal to 100 centimeters.,correct,False,False,False,
q090,How many centimeters are in one meter?,"[""100"", ""one hundred""]",One meter is equal to 100 centimeters.,One meter is equal to 100 centimeters.,"[""One meter is equal to 100 centimeters."", ""There are 100 centimeters in one meter. This is because the metric system uses the base unit of length, which is the meter, and there are 100 such units in a kilometer (1,000 meters)."", ""One meter is equal to 100 centimeters.""]",One meter is equal to 100 centimeters.,3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.3956142957950912,0.4285714285714286,0.4835214336118313,0.4603174603174603,0.5396825396825398,YES,0.0,,,NO_CONTRADICTION,0.0,0.25299293802005735,PROCEED,,,,,PROCEED,SILENCE,One meter is equal to 100 centimeters.,correct,False,False,False,
